finalResult,codeModule,moduleSession,Q1-ExternalQuiz,Q1-DataPlus,Q1-DualPlus,Q1-Folder,Q1-Forumng,Q1-Glossary,Q1-HomePage,Q1-HtmlActivity,Q1-OuCollaborate,Q1-OuContent,Q1-OuElluminate,Q1-OuWiki,Q1-PageClicks,Q1-Questionnaire,Q1-Quiz,Q1-RepeatActivity,Q1-Resource,Q1-SharedSubPage,Q1-SubPage,Q1-Url,Q2-ExternalQuiz,Q2-DataPlus,Q2-DualPlus,Q2-Folder,Q2-Forumng,Q2-Glossary,Q2-HomePage,Q2-HtmlActivity,Q2-OuCollaborate,Q2-OuContent,Q2-OuElluminate,Q2-OuWiki,Q2-PageClicks,Q2-Questionnaire,Q2-Quiz,Q2-RepeatActivity,Q2-Resource,Q2-SharedSubPage,Q2-SubPage,Q2-Url,Q3-ExternalQuiz,Q3-DataPlus,Q3-DualPlus,Q3-Folder,Q3-Forumng,Q3-Glossary,Q3-HomePage,Q3-HtmlActivity,Q3-OuCollaborate,Q3-OuContent,Q3-OuElluminate,Q3-OuWiki,Q3-PageClicks,Q3-Questionnaire,Q3-Quiz,Q3-RepeatActivity,Q3-Resource,Q3-SharedSubPage,Q3-SubPage,Q3-Url,Q4-ExternalQuiz,Q4-DataPlus,Q4-DualPlus,Q4-Folder,Q4-Forumng,Q4-Glossary,Q4-HomePage,Q4-HtmlActivity,Q4-OuCollaborate,Q4-OuContent,Q4-OuElluminate,Q4-OuWiki,Q4-PageClicks,Q4-Questionnaire,Q4-Quiz,Q4-RepeatActivity,Q4-Resource,Q4-SharedSubPage,Q4-SubPage,Q4-Url
Pass,2,0,0,0,0,0,3,0,46,0,0,17,0,0,0,0,117,0,37,0,26,1,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,35,0,0,11,0,0,0,0,120,0,14,0,25,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,46,0,19,0,9,0
Pass,0,0,0,0,0,0,69,1,37,0,0,62,0,0,0,0,0,0,17,0,19,2,0,0,0,0,8,0,26,0,0,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,40,0,0,81,0,0,0,0,0,0,17,0,9,2,0,0,0,0,31,0,18,0,0,24,0,0,0,0,0,0,39,0,7,1
Pass,5,0,0,0,0,0,225,0,162,0,0,189,0,28,5,9,271,0,36,0,92,11,0,4,0,0,36,0,102,0,3,281,0,0,1,0,322,0,44,0,0,0,0,0,0,2,80,0,117,0,0,56,0,0,0,3,156,0,11,0,61,41,0,0,0,0,19,0,32,0,2,121,0,0,0,0,194,0,1,0,19,0
Fail,6,1,0,0,0,0,670,91,191,0,0,19,0,0,0,0,0,0,4,0,20,0,0,0,0,0,147,0,70,0,0,31,0,0,0,0,38,0,29,0,0,0,0,0,0,0,47,0,27,0,0,18,0,0,0,0,59,0,1,0,0,0,0,0,0,0,10,0,6,0,0,2,0,0,0,0,0,0,0,0,1,0
Pass,2,1,0,0,0,0,9,0,106,0,0,1,0,0,0,0,507,0,47,0,36,1,0,0,0,0,0,0,44,0,0,0,0,0,0,0,297,0,10,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,13,0,12,1,0,0,0,0,7,0,19,0,0,0,0,0,2,0,56,0,2,0,12,0
Fail,4,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,3,0,0,0,0,0,217,18,206,0,2,110,0,0,0,0,0,0,74,0,147,9,0,0,1,0,66,13,114,0,8,128,0,0,0,0,0,0,53,0,0,0,0,0,1,0,14,0,79,0,11,49,0,0,0,0,0,0,43,0,139,7,0,0,19,0,1,0,34,0,5,12,0,0,0,0,0,0,20,0,94,2
Fail,5,0,0,0,0,0,118,0,44,1,2,68,0,0,1,0,0,0,25,0,39,1,0,0,0,0,18,0,15,0,0,52,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,0,20,0,0,93,0,0,0,0,0,0,2,0,27,8,0,0,0,0,8,0,39,0,0,150,0,0,0,0,658,0,8,0,64,1
Pass,5,0,0,0,0,0,101,0,115,0,2,386,0,16,0,9,220,0,7,0,78,1,0,0,0,0,37,0,54,0,0,471,0,1,3,0,54,0,8,0,0,0,10,0,0,0,41,0,142,0,0,768,0,0,3,21,379,0,12,0,100,19,1,0,0,0,11,0,44,1,0,275,0,0,5,0,90,0,1,0,24,0
Pass,4,0,0,0,0,0,723,0,214,0,1,254,0,2,0,0,72,0,4,0,6,59,0,0,0,0,594,0,174,0,6,150,0,12,0,0,0,0,5,0,0,0,0,0,0,0,717,0,198,0,2,195,0,0,1,0,71,0,8,0,24,6,0,0,0,0,458,0,99,0,2,114,0,0,0,0,12,0,9,0,17,31
Pass,1,0,0,0,0,0,54,0,30,0,0,2,0,0,0,0,24,0,4,0,13,2,0,0,0,0,27,0,18,0,0,7,0,0,0,0,39,0,1,0,0,0,0,0,0,0,8,0,13,0,0,17,0,0,0,0,20,0,0,0,4,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0
Fail,4,1,0,0,0,0,155,0,268,0,5,510,0,0,0,0,307,0,49,0,71,34,0,0,0,0,41,0,109,0,0,296,0,23,0,0,0,0,7,0,0,0,0,0,0,0,67,0,105,0,0,128,0,0,0,0,1,0,3,0,32,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,1,1,0,0,0,0,7,0,9,0,0,0,0,0,0,0,1,0,6,0,7,2,0,0,0,0,5,0,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,10,0,24,0,0,0,0,0,0,0,39,0,8,0,9,1,0,0,0,0,73,0,36,0,0,0,0,0,0,0,0,0,20,0,10,1
Pass,1,1,0,0,0,0,85,0,31,0,0,1,0,0,0,0,24,0,0,0,1,2,0,0,0,0,85,0,19,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,122,0,38,0,0,26,0,0,0,0,37,0,3,0,5,2,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,10,0,9,1
Pass,4,0,0,0,0,0,12,0,136,0,3,440,0,0,0,0,338,0,43,0,47,9,0,0,0,0,0,0,31,0,0,68,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,88,0,0,218,0,0,0,0,126,0,40,0,33,9,0,0,0,0,4,0,50,0,0,50,0,0,6,0,208,0,22,0,18,2
Pass,5,1,0,0,0,0,892,0,632,0,0,328,9,174,0,10,129,0,10,0,111,9,0,0,0,0,154,0,120,0,0,63,0,2,0,0,0,0,5,0,0,0,0,0,0,0,187,0,173,0,0,254,0,0,1,8,0,0,6,0,58,16,0,0,0,0,39,0,78,0,0,279,0,0,0,0,388,0,3,0,30,0
Pass,5,0,0,0,0,0,209,0,207,0,3,908,0,35,0,3,135,0,14,0,174,3,0,0,0,0,111,0,253,0,0,1530,0,2,10,0,225,0,18,0,0,0,53,0,0,0,173,0,235,0,0,993,0,0,3,28,99,0,2,0,118,25,2,0,0,0,88,0,125,0,0,530,0,0,3,0,160,0,5,0,71,0
Pass,1,0,0,0,0,0,166,3,58,0,4,50,0,0,0,0,0,0,14,0,11,1,0,0,0,0,35,0,55,0,2,139,0,0,0,0,157,0,9,0,0,0,0,0,0,0,67,0,36,0,3,74,0,0,0,0,31,0,3,0,2,0,0,0,0,0,67,0,43,0,1,216,0,0,0,13,64,0,24,0,12,0
Pass,6,0,0,0,0,0,13,0,13,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,0,0,32,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,23,0,0,60,0,0,0,0,59,0,1,0,1,0,0,0,0,0,0,0,14,0,0,33,0,0,0,0,15,0,5,0,3,0
Pass,1,0,0,0,0,0,374,1,172,0,0,1,0,0,0,0,21,0,20,0,21,32,0,0,0,0,155,0,79,0,0,0,0,0,0,0,43,0,2,0,0,0,0,0,0,0,47,0,66,0,0,43,0,0,0,0,32,0,13,0,13,10,0,0,0,0,2,0,30,0,0,0,0,0,0,0,3,0,16,0,13,6
Pass,1,1,0,0,0,0,1334,0,375,0,0,15,0,0,0,0,33,0,36,0,38,13,0,0,0,0,1002,0,426,0,0,25,0,0,0,0,52,0,57,0,0,0,0,0,0,0,788,0,292,0,0,0,0,0,0,0,53,0,30,0,15,8,0,0,0,0,590,0,134,0,0,0,0,0,0,0,0,0,4,0,14,3
Pass,5,1,0,0,0,0,78,0,98,0,2,455,0,4,3,7,79,0,11,0,107,8,0,0,0,0,0,0,86,0,2,636,0,0,0,0,1,0,8,0,0,0,0,0,0,1,6,0,66,0,2,189,0,0,1,0,267,0,2,0,42,9,0,0,0,0,0,0,71,0,0,195,0,0,3,0,359,0,0,0,54,0
Fail,1,0,0,0,0,0,129,0,41,0,0,3,0,0,0,0,0,0,9,0,15,11,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,3,1,0,0,0,0,56,0,40,0,0,50,0,21,0,0,0,0,10,0,13,1,0,0,1,0,22,0,12,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,22,0,0,31,0,0,0,0,0,0,2,0,13,1,0,0,3,0,30,0,15,0,0,7,0,0,0,0,0,0,9,0,22,0
Pass,4,0,0,0,0,0,112,0,75,0,0,116,0,0,0,0,88,0,0,0,8,22,0,0,0,0,34,0,71,0,0,121,0,36,0,0,3,0,1,0,0,0,0,0,0,0,66,0,49,0,0,52,0,0,0,0,64,0,6,0,4,13,0,0,0,0,57,0,15,0,0,3,0,0,0,0,3,0,0,0,3,3
Pass,1,1,0,0,0,0,21,0,8,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,16,0,9,0,0,12,0,0,0,0,29,0,1,0,5,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,2,0,0,0,0,0,57,0,166,0,1,133,0,1,1,0,256,0,42,0,117,10,0,0,0,0,11,0,109,0,1,250,0,0,0,0,52,0,42,0,0,0,0,0,0,0,16,0,97,0,0,97,0,0,2,0,86,0,36,0,75,9,0,0,0,2,30,0,139,0,0,189,0,1,3,0,555,0,52,0,85,2
Fail,3,0,0,0,0,0,7,15,58,0,0,53,0,0,0,0,0,0,13,0,8,4,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,2,0,0,0,0,0,66,0,75,0,0,288,0,0,0,0,314,0,11,0,19,16,0,0,0,0,22,0,31,0,1,102,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,56,0,0,179,0,0,0,0,136,0,13,0,13,2,0,0,0,0,15,0,17,0,0,147,0,0,0,0,4,0,0,0,2,8
Fail,5,0,0,0,0,0,51,0,57,0,0,22,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,2,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,161,0,5,0,19,5,0,0,0,0,0,0,21,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,64,0,0,199,0,0,4,0,226,0,28,0,101,1,0,0,0,0,0,0,15,0,4,6,0,0,2,0,2,0,14,0,26,3
Fail,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,2,1,0,0,0,0,80,0,105,0,7,8,0,0,0,0,116,0,31,0,27,4,0,0,0,0,22,0,46,0,0,278,0,0,1,0,1,0,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,5,0,0,0,0,0,1445,0,626,0,0,347,0,14,6,0,442,0,14,0,182,11,0,0,0,0,362,0,301,0,0,949,0,0,1,0,95,0,26,0,0,0,36,0,0,2,533,0,551,0,0,634,0,0,1,25,192,0,3,0,117,42,7,0,0,0,708,0,839,0,0,225,0,0,6,4,137,0,2,0,37,5
Pass,3,0,0,0,0,0,129,0,117,0,3,27,0,0,0,0,0,0,36,0,46,13,0,0,0,0,28,0,24,0,7,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,86,0,69,0,11,21,0,0,0,0,0,0,11,0,23,3,0,0,7,0,101,0,89,0,32,27,0,0,0,0,0,0,25,0,30,8
Pass,3,0,0,0,0,0,372,0,137,0,22,77,0,0,0,0,0,0,15,0,47,7,0,0,3,0,155,0,61,0,2,27,0,0,0,0,0,0,10,0,0,0,0,0,6,0,316,0,112,0,15,17,0,0,0,0,0,0,12,0,39,9,0,0,10,0,622,0,210,0,50,19,0,0,0,0,0,0,23,0,82,13
Fail,5,1,0,0,0,0,91,0,52,0,0,302,2,2,2,5,104,0,12,0,65,5,0,1,0,0,71,0,70,0,0,516,0,0,1,0,0,0,15,0,0,0,0,0,0,0,71,0,74,0,0,313,4,0,1,0,547,0,7,0,65,7,11,0,0,0,17,0,33,0,0,131,0,0,0,0,186,0,4,0,20,0
Fail,5,0,0,0,0,0,76,0,73,0,0,82,0,7,0,0,70,0,6,0,68,2,0,0,0,0,5,0,13,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,5,0,0,0,0,0,3842,0,1383,0,8,885,0,86,0,11,328,0,19,0,331,22,0,1,0,0,1795,0,870,0,5,764,0,1,6,0,273,0,27,0,0,0,31,0,0,1,1629,1,961,0,5,724,0,0,7,10,145,0,8,0,515,224,0,0,0,6,860,0,553,0,0,672,0,0,0,0,344,0,4,0,156,2
Fail,3,1,0,0,0,0,120,0,135,0,0,47,1,12,0,0,0,0,22,0,63,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,6,1,0,0,0,0,0,0,25,0,0,22,0,0,0,0,0,0,19,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,4,1,0,0,0,0,104,0,129,0,1,234,0,0,0,0,198,0,11,0,21,15,0,0,0,0,23,0,37,0,0,45,0,0,0,0,26,0,16,0,0,0,0,0,0,0,59,0,71,0,0,65,0,0,0,0,137,0,19,0,39,9,0,0,0,0,21,0,12,0,0,58,0,0,0,0,1,0,5,0,9,3
Pass,5,0,0,0,0,0,206,0,298,1,6,388,0,52,1,11,720,0,30,0,201,7,0,0,0,0,121,0,245,0,7,869,0,0,2,0,495,0,31,0,0,0,23,0,0,0,153,0,201,0,0,490,0,0,1,12,765,0,25,0,153,14,0,0,0,0,59,0,197,0,2,274,0,0,2,0,246,0,36,0,114,4
Pass,1,0,0,0,0,0,55,1,69,0,0,138,0,0,0,0,49,0,27,0,25,2,0,0,0,0,0,0,33,0,0,111,0,0,0,0,30,0,21,0,0,0,0,0,0,0,0,0,26,0,0,233,0,0,0,3,39,0,5,0,3,0,0,0,0,0,0,0,12,0,0,53,0,0,0,0,0,0,8,0,3,0
Pass,4,0,0,0,0,0,0,0,60,0,0,384,0,0,0,0,95,0,2,0,15,14,0,0,0,0,5,0,24,0,0,68,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,61,0,0,438,0,0,0,0,1,0,10,0,28,1,0,0,0,0,0,0,24,0,0,86,0,0,1,0,0,0,2,0,10,1
Pass,1,0,0,0,0,0,11,1,48,0,0,105,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,60,0,0,119,0,0,0,0,42,0,7,0,0,0,0,0,0,0,0,0,21,0,0,71,0,0,0,0,60,0,4,0,6,0,0,0,0,0,0,0,44,0,0,375,0,0,0,0,0,0,13,0,3,0
Pass,1,0,0,0,0,0,207,8,122,0,4,126,0,0,0,0,46,0,18,0,25,2,0,0,0,0,194,0,88,0,3,178,0,0,0,4,45,0,5,0,0,0,0,0,0,0,279,2,122,0,4,573,0,0,0,8,65,0,3,0,4,0,0,0,0,0,116,0,69,0,0,102,0,0,0,0,65,0,11,0,11,0
Pass,2,0,0,0,0,0,232,0,341,0,16,146,0,52,0,0,639,0,35,0,134,28,0,0,1,0,32,0,142,0,5,74,0,11,0,0,201,0,30,0,0,0,0,0,0,0,126,0,145,0,21,83,0,0,0,0,341,0,31,0,55,3,0,0,11,0,37,0,116,0,12,45,0,0,0,0,298,0,23,0,56,4
Fail,1,0,0,0,0,0,18,0,29,0,0,56,0,0,0,0,2,0,28,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,5,0,0,0,0,0,23,0,59,2,0,222,0,2,0,0,299,0,24,0,83,4,0,0,0,0,9,0,59,0,0,445,0,0,0,0,227,0,6,0,0,0,0,0,0,0,3,0,79,0,0,547,0,0,3,0,200,0,3,0,84,12,0,0,0,0,0,0,26,0,0,209,0,0,0,0,121,0,3,0,40,0
Pass,1,0,0,0,0,0,1,0,20,0,0,2,0,0,0,0,0,0,15,0,15,1,0,0,0,0,20,0,6,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,24,0,37,0,4,86,0,0,0,0,0,0,0,0,13,0,0,0,0,0,14,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0
Pass,3,1,0,0,0,0,88,0,89,0,0,105,0,42,0,0,0,0,12,0,33,4,0,0,0,0,7,0,37,0,0,52,0,37,0,0,0,0,7,0,0,0,0,0,0,0,17,0,20,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Pass,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,12,0,0,0,1,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,19,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,1,0,1,0
Fail,5,0,0,0,0,0,62,0,69,0,0,242,0,8,2,1,0,0,10,0,52,6,0,0,0,0,2,0,32,0,0,67,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,20,0,0,93,0,0,1,0,0,0,2,0,5,7,0,0,0,0,0,0,40,0,0,75,0,0,0,0,704,0,2,0,47,1
Pass,4,0,0,0,0,0,47,0,138,0,0,327,0,21,0,0,110,0,39,0,75,30,0,0,0,0,6,0,32,0,0,94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,28,0,0,54,0,0,0,0,6,0,1,0,4,4,0,0,0,0,0,0,5,0,0,20,0,0,0,0,0,0,1,0,0,0
Pass,3,1,0,0,0,0,301,0,380,0,0,152,1,63,0,0,0,0,70,0,314,70,0,0,12,0,225,17,194,0,0,102,1,273,0,0,0,0,24,0,0,0,0,0,11,0,87,11,220,0,0,162,7,0,0,0,0,0,39,0,290,28,0,0,1,0,39,41,143,0,0,15,17,0,0,0,0,0,7,0,67,14
Fail,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,1,0,0,0,0,0,14,0,46,0,1,43,0,0,0,0,0,0,17,0,8,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fail,4,0,0,0,0,0,102,0,71,0,0,774,0,3,0,0,1,0,0,0,9,14,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,1,1,0,0,0,0,137,0,64,0,0,1,1,0,0,0,15,0,7,0,11,5,0,0,0,0,43,0,43,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,64,0,47,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,6,1,0,0,0,0,11,0,46,0,0,11,0,0,0,0,0,0,27,0,11,0,0,0,0,0,76,0,65,0,0,100,0,0,0,0,51,0,20,0,0,0,0,0,0,0,48,0,87,0,0,137,0,0,0,0,66,0,29,0,17,0,0,0,0,0,17,0,24,0,0,49,0,0,0,0,17,0,6,0,6,0
Fail,3,0,0,0,0,0,0,0,8,0,0,87,0,0,0,0,0,0,14,0,49,2,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,17,0,3,32,0,0,0,0,0,0,5,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,5,1,0,0,0,0,146,0,84,0,0,230,0,2,1,0,144,0,9,0,60,12,0,0,0,0,29,0,90,0,0,536,0,0,0,0,104,0,8,0,0,0,0,0,0,0,47,0,120,0,0,514,0,0,0,0,226,0,5,0,80,4,0,0,0,0,6,0,12,0,0,0,0,0,0,0,93,0,0,0,2,0
Pass,5,0,0,0,0,0,348,0,190,1,1,435,0,26,1,3,279,0,12,0,65,2,0,0,0,0,144,0,93,0,13,256,0,1,1,0,77,0,9,0,0,0,0,0,0,0,177,0,75,0,0,556,0,0,2,3,261,0,6,0,35,11,0,0,0,0,79,0,52,0,0,184,0,0,0,0,112,0,4,0,16,0
Pass,0,0,0,0,0,0,178,0,181,0,0,253,0,0,0,0,0,0,4,0,33,0,0,0,0,0,172,0,158,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,89,0,0,46,0,0,0,0,0,0,0,0,8,1,0,0,0,0,156,0,109,0,0,32,0,0,0,0,0,0,11,0,22,0
Pass,2,0,0,0,0,0,133,0,111,0,0,105,0,0,0,0,601,0,42,0,62,8,0,0,0,0,46,0,68,0,0,88,0,0,0,0,364,0,13,0,0,0,0,0,0,0,103,0,64,0,0,100,0,0,0,0,195,0,13,0,39,2,0,0,0,0,27,0,19,0,0,0,0,0,3,0,1,0,24,0,19,0
Fail,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,5,0,0,0,0,0,252,0,144,2,3,306,0,3,4,0,93,0,16,0,82,3,0,1,0,0,77,0,103,0,1,502,0,3,0,0,181,0,29,0,0,0,0,0,0,0,72,0,115,0,5,444,0,0,0,0,0,0,8,0,59,29,0,0,0,1,13,0,79,0,0,277,0,0,0,0,937,0,1,0,59,0
Pass,1,0,0,0,0,0,82,0,39,0,0,16,0,0,0,0,28,0,1,0,4,5,0,0,0,0,11,0,12,0,0,19,0,0,0,0,55,0,0,0,0,0,0,0,0,0,10,0,24,0,0,88,0,0,0,0,0,0,1,0,4,1,0,0,0,0,47,0,28,0,0,0,0,0,0,0,21,0,1,0,3,1
Pass,5,0,0,0,0,0,329,0,176,0,7,487,0,34,0,3,175,0,8,0,106,2,0,0,0,0,53,0,129,0,0,588,0,0,5,1,198,0,12,0,0,0,9,0,0,0,32,0,115,0,0,590,0,0,3,8,213,0,6,0,39,19,9,0,0,0,2,0,106,0,0,382,0,0,2,0,510,0,8,0,55,3
Pass,5,0,0,0,0,0,58,0,116,0,3,328,0,40,0,6,144,0,8,0,76,8,0,0,0,0,63,0,109,0,0,307,0,15,1,0,94,0,17,0,0,0,5,0,0,0,65,0,108,0,0,280,0,0,3,12,190,0,5,0,38,14,8,0,0,3,13,0,73,0,0,132,0,0,2,0,78,0,13,0,34,3
Fail,0,0,0,0,0,0,118,11,74,0,0,62,0,0,0,0,0,0,6,0,23,7,0,0,0,0,22,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass,4,0,0,0,0,0,17,0,106,0,1,432,0,0,0,0,127,0,13,0,32,17,0,0,0,0,0,0,37,0,0,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,126,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,6,0,0,27,0,0,0,0,0,0,2,0,0,0
Pass,5,1,0,0,0,0,218,0,237,0,0,368,0,7,1,0,139,0,18,0,135,14,0,0,0,0,30,0,105,0,0,118,0,0,0,0,73,0,14,0,0,0,0,0,0,0,25,0,78,0,0,184,0,0,0,0,318,0,5,0,72,16,0,0,0,3,49,0,87,0,0,109,0,0,0,0,398,0,11,0,57,2
Pass,2,0,0,0,0,0,7,0,29,0,0,54,0,0,0,0,157,0,27,0,15,1,0,0,0,0,0,0,12,0,0,24,0,0,0,0,46,0,2,0,0,0,0,0,0,0,12,0,25,0,0,100,0,0,0,0,110,0,7,0,9,0,0,0,0,0,11,0,10,0,0,42,0,0,0,0,92,0,0,0,5,0
Pass,3,0,0,0,0,0,50,0,119,0,6,48,0,0,0,0,0,0,23,0,91,18,0,0,5,0,0,0,36,0,0,12,0,0,0,0,0,0,7,0,0,0,0,0,8,0,4,0,78,0,0,15,0,0,0,0,0,0,14,0,74,27,0,0,2,0,19,0,54,0,1,1,0,0,0,0,0,0,21,0,68,8
Pass,3,1,0,0,0,0,41,0,55,0,0,107,0,20,0,0,0,0,27,0,96,9,0,0,2,0,8,0,50,0,0,69,0,0,0,0,0,0,20,0,0,0,0,0,2,0,13,0,25,0,0,26,0,0,0,0,0,0,13,0,27,2,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,8,0,13,1
Pass,6,0,0,0,0,0,17,0,26,0,0,13,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,10,0,0,31,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,30,0,0,90,0,0,0,0,24,0,5,0,7,0,0,0,0,0,7,0,17,0,0,98,0,0,0,0,71,0,4,0,4,0
